Main_Site_ID,Site_ID,Main_Site_Flag,Miles_from_Main_Site
450158,411587,N,3
450158,450158,Y,0
577852,577852,Y,0
82140,82140,Y,0
581332,507097,N,8
581332,581332,Y,0
18182,18182,Y,0
18182,519150,N,3
18182,560424,N,0.2
18182,588750,N,14.3
18182,593961,N,44
212223,212223,Y,0
212223,381113,N,25
212223,492544,N,1
212223,492545,N,0.3
212223,492547,N,1
212223,520233,N,3
212223,565441,N,6.9
212223,597269,N,1
212223,608197,N,1
212225,212225,Y,0
212228,212228,Y,0
212228,355445,N,5
212228,355446,N,0.1
212229,22245,N,10
212229,212229,Y,0
212229,362358,N,15
212229,384923,N,12
212229,393759,N,18
212229,416448,N,16
212229,427284,N,10
212229,451254,N,10
212229,461507,N,9
212229,468500,N,0.1
212229,474807,N,6.3
212229,474808,N,6.2
212229,474809,N,18
212229,474811,N,7.6
212229,493285,N,13
212229,507461,N,5.5
212229,537025,N,7
212229,556051,N,17
212229,558358,N,0.1
212229,559314,N,5
212229,559315,N,0.1
212229,587007,N,5
212229,602849,N,10
212229,605282,N,0.1
19433,19433,Y,0
19433,92907,N,0.1
18405,18405,Y,0
18405,406178,N,2
18405,406179,N,20
18405,489655,N,28
18405,589432,N,0.1
212233,18846,N,92
212233,203018,N,40
212233,203029,N,60
212233,212233,Y,0
212233,318964,N,110
212233,439317,N,144
212233,477879,N,146
212233,481988,N,112
212233,487271,N,80
212233,490328,N,5
212233,527006,N,22.1
212233,536029,N,12
212233,579160,N,0.1
212235,18935,N,2
212235,108557,N,70
212235,108559,N,126.3
212235,212235,Y,0
212235,260676,N,16.1
212235,457861,N,2
212235,457862,N,30
212235,457863,N,45
212235,457866,N,19
212235,457868,N,117.2
212235,458053,N,15.4
212235,488274,N,2
212235,491100,N,2.2
212235,504771,N,16
212235,504772,N,12.1
212235,517044,N,4
212235,517045,N,6
212235,517046,N,2
212235,528135,N,70
212235,545619,N,13.8
212235,545650,N,2.5
212235,578738,N,1.5
212235,602222,N,2.1
212236,21181,N,1
212236,89324,N,12
212236,89328,N,0.1
212236,212236,Y,0
212236,225560,N,23
212236,225563,N,28
212236,333956,N,11
212236,333958,N,37
212236,333959,N,30
212236,333960,N,25
212236,345533,N,5
212236,345536,N,9
212236,389402,N,10
212236,389403,N,36
212236,442582,N,5
212236,444677,N,10
212236,444678,N,8
212236,450721,N,10.4
212236,457189,N,10
212236,531116,N,8
212236,543976,N,3
212236,549353,N,0.1
212236,550627,N,5
212236,550628,N,5
212236,589765,N,0.1
22984,22984,Y,0
22984,31003,N,0.2
22984,255060,N,3
22984,357854,N,1.5
22984,359207,N,15
22984,359208,N,2
22984,415322,N,2
22984,446753,N,30
22984,456045,N,3
22984,474964,N,0.5
22984,474965,N,6
22984,510276,N,0.1
22984,510776,N,0.3
22984,510918,N,30
22984,517286,N,24
22984,517287,N,46
22984,517288,N,24
22984,517289,N,35
22984,527215,N,2
22984,532591,N,40
22984,532616,N,4
22984,532630,N,47
22984,532633,N,45
22984,532649,N,64
22984,535219,N,34
22984,546286,N,54
22984,556990,N,50
22984,563253,N,30
22984,580908,N,75
22984,587364,N,1.5
17253,17253,Y,0
17253,520027,N,8
17253,520029,N,0.1
22876,22874,N,0.2
22876,22876,Y,0
22876,389045,N,3
22876,430416,N,7
22876,527566,N,0.1
22876,532704,N,10
22876,557512,N,0.2
23012,23012,Y,0
23012,614805,N,0.2
23012,614826,N,1
23012,614828,N,0.2
23012,614829,N,0.2
580975,82169,N,0.5
580975,198327,N,0.1
580975,444739,N,15
580975,485940,N,0.1
580975,509440,N,0.1
580975,580975,Y,0
580975,581013,N,0.1
580975,581014,N,0.1
580975,601070,N,0.1
580975,611929,N,0.1
212262,212262,Y,0
212262,320797,N,30
212262,405699,N,1
212262,457129,N,108
212262,457130,N,171
212262,516302,N,18
212262,600865,N,29.5
212264,212264,Y,0
515383,157139,N,0.1
515383,381773,N,2
515383,431854,N,3
515383,469058,N,2
515383,469060,N,0.1
515383,469062,N,0.1
515383,469065,N,0.1
515383,469066,N,0.1
515383,510483,N,2
515383,515383,Y,0
515383,520790,N,34
515383,520791,N,10
515383,569565,N,19
515383,573114,N,23
515383,592598,N,2
515383,592971,N,0.1
212269,25166,N,70.7
212269,25167,N,45.9
212269,35949,N,98
212269,209789,N,76.2
212269,212269,Y,0
212269,338431,N,37.1
212269,390798,N,33.4
212269,497633,N,41.4
212269,509583,N,18.9
212269,509584,N,49.6
212269,534425,N,33.4
212270,110878,N,12
212270,212270,Y,0
212270,453504,N,12
18264,18264,Y,0
18264,190990,N,5.6
18264,529698,N,0.1
512807,212271,N,1
512807,502779,N,1
512807,502780,N,40
512807,502782,N,5
512807,512807,Y,0
212273,212273,Y,0
212275,212275,Y,0
212281,212281,Y,0
212284,212284,Y,0
471731,471731,Y,0
212293,212293,Y,0
542267,542267,Y,0
532577,532577,Y,0
212302,212302,Y,0
212306,212306,Y,0
212307,212307,Y,0
17209,17209,Y,0
212310,212310,Y,0
212311,212311,Y,0
212316,212316,Y,0
212321,212321,Y,0
212322,212322,Y,0
212322,484048,N,1
212323,212323,Y,0
212325,212325,Y,0
212325,548885,N,0.2
212330,212330,Y,0
212331,212331,Y,0
17838,17838,Y,0
17886,17886,Y,0
212333,212333,Y,0
212334,212334,Y,0
391165,391165,Y,0
212338,212338,Y,0
212339,212339,Y,0
212340,212340,Y,0
212341,212341,Y,0
212342,212342,Y,0
212344,212344,Y,0
18386,18386,Y,0
212346,212346,Y,0
212347,212347,Y,0
212347,399039,N,34
212349,212349,Y,0
212351,212351,Y,0
212351,529771,N,10
212352,212352,Y,0
122284,122284,Y,0
274681,220083,N,38
274681,274681,Y,0
16984,16984,Y,0
16991,16991,Y,0
17340,17340,Y,0
587116,587116,Y,0
212363,212363,Y,0
212364,212364,Y,0
358996,358996,Y,0
579814,579814,Y,0
212368,212368,Y,0
178685,178685,Y,0
212371,212371,Y,0
212372,212372,Y,0
212376,207195,N,1
212376,212376,Y,0
212376,339780,N,3
212376,339784,N,5
212376,339787,N,2
212376,339790,N,2
212376,478098,N,2
212378,212378,Y,0
580736,580736,Y,0
212392,212392,Y,0
18279,18279,Y,0
212401,212401,Y,0
212403,212403,Y,0
212411,212411,Y,0
212411,575620,N,56
212412,212412,Y,0
212414,212414,Y,0
212415,212415,Y,0
212415,372565,N,20
17029,17029,Y,0
17068,17068,Y,0
370004,370004,Y,0
212416,212416,Y,0
17269,17269,Y,0
521413,521413,Y,0
212421,212421,Y,0
503007,503007,Y,0
554270,554270,Y,0
589381,589381,Y,0
419496,419496,Y,0
212430,212430,Y,0
212431,212431,Y,0
212431,321171,N,55
488846,488846,Y,0
212433,212433,Y,0
212434,212434,Y,0
17954,17954,Y,0
212442,212442,Y,0
212442,329217,N,26
212442,578452,N,42
212443,212443,Y,0
212452,212452,Y,0
212454,212454,Y,0
212455,212455,Y,0
212456,212456,Y,0
212456,569144,N,21
212456,589633,N,18
32451,32451,Y,0
521415,521415,Y,0
17190,17190,Y,0
422524,422524,Y,0
17406,17406,Y,0
358982,358982,Y,0
358982,570849,N,0.5
379134,379134,Y,0
212476,212476,Y,0
34155,34155,Y,0
34155,138581,N,0.2
34155,348492,N,3.3
34155,374128,N,5
34155,374475,N,7
34155,419492,N,0.2
34155,475254,N,0.2
34155,509183,N,1
34155,516839,N,1
34155,516843,N,0.5
34155,522304,N,3.3
34155,572550,N,48
34155,572693,N,0.1
473325,473325,Y,0
212486,212486,Y,0
212492,212492,Y,0
20090,20090,Y,0
212499,212499,Y,0
17859,17859,Y,0
212506,212506,Y,0
17891,17891,Y,0
534795,212531,N,11.7
534795,534795,Y,0
212532,212532,Y,0
212538,212538,Y,0
18619,18619,Y,0
431240,394280,N,15
431240,394282,N,14
431240,431240,Y,0
431240,489241,N,25
431240,567774,N,0.1
431240,572423,N,0.1
431240,590508,N,25
431240,599688,N,23
431240,615122,N,25
212555,212555,Y,0
212557,212557,Y,0
212559,212559,Y,0
18582,18582,Y,0
212583,212583,Y,0
212620,212620,Y,0
212623,212623,Y,0
212623,302939,N,25
212623,302941,N,25
212623,380111,N,23
212623,505322,N,1
212623,505323,N,1
212623,505328,N,1
212623,505329,N,1
212625,212625,Y,0
212633,212633,Y,0
19291,19291,Y,0
19291,20385,N,8
19291,79660,N,19
19291,79662,N,7
19291,79664,N,5
19291,326672,N,5
19291,493780,N,0.5
19291,518688,N,0.1
19291,535381,N,5
19291,545844,N,0.1
212752,212752,Y,0
212752,510964,N,26
212752,518731,N,0.1
212752,570771,N,0.1
212752,602626,N,0.1
212752,606388,N,0.1
212754,212754,Y,0
212754,467849,N,1
212754,488637,N,0.5
212754,556988,N,1
212754,594041,N,0.3
212754,594043,N,0.3
212756,212756,Y,0
52527,52527,Y,0
52527,474464,N,2.5
284941,138677,N,10
284941,138685,N,25
284941,284941,Y,0
284941,420314,N,0.2
284941,488471,N,23
284941,497996,N,15
284941,525505,N,15
212799,212799,Y,0
508708,508706,N,0.2
508708,508707,N,7.1
508708,508708,Y,0
508708,512029,N,0.4
508708,512032,N,13.7
508708,512033,N,15.5
508708,546964,N,9.8
508708,547003,N,0.3
508708,579288,N,0.4
508708,582164,N,0.2
508708,582518,N,0.2
508708,605411,N,3
212801,212801,Y,0
212827,212827,Y,0
212827,493893,N,28
212842,212842,Y,0
19430,19430,Y,0
19430,555703,N,0.1
383658,383658,Y,0
383658,525442,N,7
383658,525443,N,13
383658,557104,N,11
319901,319901,Y,0
319901,404277,N,8
319901,499976,N,0.1
319901,499978,N,12
319901,499979,N,4
319901,499980,N,0.1
319901,506570,N,0.1
212867,212867,Y,0
212872,212872,Y,0
212872,317367,N,14
212872,552509,N,18
212878,23908,N,19
212878,33834,N,7
212878,212878,Y,0
212878,545218,N,0.1
212878,573445,N,0.1
212878,573472,N,0.1
212886,212886,Y,0
212886,489556,N,1
212892,36028,N,7
212892,36029,N,5
212892,145668,N,3
212892,145669,N,10
212892,212892,Y,0
212892,288689,N,7
212892,408349,N,5
212892,420256,N,8
212892,427759,N,10
212892,465561,N,1.5
212892,493497,N,8
212892,532880,N,19
212892,550350,N,15
212892,579556,N,24
212892,581370,N,14
212892,583184,N,6.5
212892,586875,N,14
212892,586876,N,7
212892,593297,N,10
212892,593309,N,12
212892,593315,N,14
212892,593325,N,12
212892,598960,N,12
212892,600306,N,21
212899,212899,Y,0
212899,592342,N,20
18859,18859,Y,0
18859,329409,N,0.1
18859,376078,N,10
18859,539166,N,10
19105,19105,Y,0
19105,135670,N,20
19105,389948,N,1
212911,19428,N,12
212911,191646,N,3
212911,212911,Y,0
212911,392502,N,0.1
212917,212917,Y,0
19319,19319,Y,0
19319,331810,N,7
19319,490987,N,3
19319,515464,N,20
212924,212924,Y,0
212924,463306,N,1.9
212924,532614,N,1.9
212924,546647,N,0.5
212924,546649,N,0.2
212932,212932,Y,0
212932,394951,N,9
212932,516824,N,1
212932,516837,N,0.2
212932,516838,N,0.5
212932,557134,N,2
212932,557135,N,2
212932,587375,N,5
212932,587376,N,0.5
212932,601482,N,14
212932,601483,N,15
212932,601484,N,1
212932,601933,N,15
212932,601934,N,7
212932,601935,N,7
212932,602233,N,7
575816,575816,Y,0
212945,212945,Y,0
212945,491621,N,7
212945,513119,N,1
212945,553976,N,0.3
212945,557261,N,3.5
212945,557264,N,3.5
212948,152952,N,4
212948,152954,N,8
212948,212948,Y,0
212948,311639,N,6
212948,391569,N,3
212948,505635,N,12
212948,542247,N,2
212948,553589,N,2
212948,553590,N,2
212948,599845,N,2
18468,18468,Y,0
212972,212972,Y,0
212972,320176,N,0.2
212972,399963,N,0.3
212972,451260,N,19
212972,480369,N,0.4
212972,490836,N,3
212972,498409,N,3
212972,504000,N,0.4
212972,511695,N,0.3
212972,538999,N,0.4
212972,539201,N,0.3
212972,554163,N,26
212972,555002,N,42
212972,559582,N,0.3
212972,559583,N,18
212972,559584,N,0.2
212972,571811,N,0.4
212972,571813,N,0.1
212972,571816,N,4
212972,583090,N,0.2
212972,583091,N,15
212972,609391,N,60
18923,18923,Y,0
19068,19068,Y,0
19068,572663,N,8.8
19068,609642,N,8.4
212990,28335,N,5
212990,212990,Y,0
19310,19310,Y,0
19310,247289,N,13
19310,358359,N,15
19310,468283,N,17
18396,18396,Y,0
18396,137252,N,5
18396,290293,N,0.1
18396,336712,N,7
18396,396495,N,0.1
18396,464582,N,0.2
18396,464583,N,0.2
18396,464584,N,0.3
18396,497068,N,0.1
339025,339025,Y,0
339025,406797,N,0.3
339025,457657,N,4
339025,457735,N,4
339025,504715,N,32
339025,583553,N,28
212999,81965,N,12.6
212999,212999,Y,0
212999,398981,N,12.7
212999,399622,N,0.5
212999,485863,N,8.6
212999,485864,N,5.3
212999,485866,N,15.5
212999,491470,N,0.1
212999,530344,N,0.1
212999,617334,N,0.3
213000,213000,Y,0
213000,380222,N,10
213000,380223,N,9
213000,419918,N,1
213001,213001,Y,0
213001,464417,N,0.1
213001,504448,N,0.1
213001,504449,N,0.1
213001,504450,N,2
213001,504451,N,20
213001,504452,N,20
213001,567725,N,35
500292,133081,N,0.3
500292,301215,N,0.3
500292,500292,Y,0
500292,500343,N,3
500292,542585,N,3
500292,546926,N,0.3
500292,583272,N,0.3
500292,593847,N,3.5
500292,608360,N,0.3
213009,213009,Y,0
213009,264445,N,0.3
213009,356395,N,0.2
213009,393103,N,0.2
19307,19307,Y,0
213026,213026,Y,0
213041,192579,N,0.5
213041,213041,Y,0
213041,448898,N,0.5
213041,448993,N,0.5
213041,505861,N,0.3
213041,528922,N,0.1
213041,528923,N,0.1
213041,528924,N,0.1
213041,528926,N,0.5
17990,17990,Y,0
17990,19935,N,4
17990,147379,N,0.1
17990,147383,N,4
17990,397769,N,0.1
17990,457653,N,5
17990,484462,N,5
17990,590103,N,10
17990,605075,N,0.1
17990,605076,N,10
19081,19081,Y,0
19081,19082,N,0.1
19081,20597,N,4.9
19081,392407,N,7.3
19081,392411,N,8.9
19081,451940,N,4.9
19081,451941,N,5.1
19081,465598,N,10
19081,482211,N,14.3
19081,515758,N,8.2
19081,570820,N,0.1
19081,570822,N,6.9
579880,579880,Y,0
213046,28121,N,0.1
213046,188365,N,0.1
213046,213046,Y,0
213046,269511,N,45
213046,390021,N,5
213046,398584,N,0.1
213046,438226,N,18
213046,438228,N,3.2
213046,494486,N,12
213046,523308,N,2
213046,523309,N,0.1
213046,523361,N,6
213046,537044,N,4
213046,549360,N,27
213046,566375,N,0.1
213046,566376,N,0.1
213046,568592,N,4
213046,569661,N,5
213046,569663,N,0.1
213046,578249,N,13
213046,578467,N,0.5
213046,578527,N,0.5
213046,581607,N,0.1
213046,581608,N,0.1
213046,581609,N,0.1
213046,581611,N,0.1
213046,581612,N,17.4
213046,581616,N,0.1
213046,581617,N,0.4
213046,581618,N,14.3
213046,581640,N,0.1
213046,581641,N,2.6
213046,590470,N,6.5
213046,600841,N,5.1
383895,213049,N,4
383895,383895,Y,0
383895,416136,N,5
383895,546327,N,0.3
383895,603572,N,0.1
24131,24131,Y,0
24131,471829,N,11
24131,552955,N,0.1
24131,558785,N,0.3
24131,568754,N,0.1
24131,599169,N,0.1
24131,616478,N,0.4
24131,618393,N,0.5
19084,19084,Y,0
19084,353143,N,13
19084,542406,N,0.1
19084,599448,N,10
19084,602026,N,0.1
213080,213080,Y,0
213080,575377,N,5.7
213080,601438,N,10.3
19225,19225,Y,0
19225,92591,N,24
19225,202125,N,1
19225,333162,N,5
19225,441116,N,25
19225,493065,N,11
19225,493067,N,20
19225,535596,N,31
19225,567528,N,10
19225,571258,N,1
19225,571259,N,1
19225,581250,N,5
19225,600273,N,11
19225,605129,N,15
190924,190924,Y,0
190924,489102,N,0.1
335515,335515,Y,0
335515,335520,N,0.1
335515,396432,N,0.1
335515,478837,N,0.1
335515,482565,N,0.1
335515,482567,N,0.1
335515,482569,N,0.1
335515,482570,N,0.1
213112,213112,Y,0
213112,585831,N,6
213112,614448,N,0.1
213113,213113,Y,0
213113,343324,N,6
213113,448739,N,0.5
213113,448740,N,4
213113,494529,N,0.5
213113,525429,N,0.1
213113,544926,N,8
213113,558947,N,4
213113,579726,N,15
213113,598996,N,0.1
213113,603384,N,4
213147,203856,N,5
213147,213147,Y,0
213147,329071,N,14
213147,329072,N,0.5
213147,329073,N,16.5
213147,396023,N,5
213147,479501,N,10
213147,479506,N,1
213147,529133,N,1
213147,551280,N,10
213147,551282,N,1
213147,551284,N,30
213147,553965,N,1
213147,553966,N,1
213147,553969,N,10
213147,561423,N,5
213147,576318,N,0.1
213147,576319,N,10
213147,600062,N,3.5
213147,600068,N,1.8
21948,21948,Y,0
21948,233984,N,15
21948,501633,N,0.1
21948,501634,N,0.1
21948,588268,N,28
21948,588269,N,42
21948,588270,N,30
492108,18960,N,3
492108,20614,N,3
492108,184755,N,3
492108,317528,N,0.3
492108,433572,N,1
492108,445739,N,2.1
492108,492108,Y,0
492108,533780,N,0.2
492108,533782,N,12.6
492108,542901,N,0.2
492108,542903,N,0.2
492108,561052,N,13.3
492108,564534,N,2.6
213160,213160,Y,0
572646,213167,N,1
572646,572646,Y,0
572646,578735,N,10
572646,578812,N,10
213169,213169,Y,0
213169,570326,N,0.1
213186,213186,Y,0
213186,571409,N,4
213186,571464,N,7
213186,582031,N,0.1
213193,30590,N,1.6
213193,213193,Y,0
213193,353060,N,0.2
213193,450014,N,0.3
213193,528173,N,17.9
213193,587295,N,0.1
213203,213203,Y,0
19124,19124,Y,0
19124,582784,N,8.9
19124,582786,N,0.1
19124,582788,N,0.1
19124,582789,N,0.1
213221,213221,Y,0
213221,577346,N,0.1
213221,601596,N,0.1
213225,19208,N,3
213225,24303,N,0.1
213225,24305,N,0.1
213225,129602,N,50
213225,129607,N,25
213225,129609,N,24
213225,129611,N,25
213225,213225,Y,0
213225,275167,N,0.1
213225,420518,N,0.3
213225,464529,N,0.3
213225,464531,N,25
213225,500822,N,5
213225,510710,N,5
213225,511948,N,0.5
213225,512354,N,65
213225,512356,N,60
213225,512360,N,2
213225,515452,N,2
213225,517181,N,1
213225,522086,N,0.1
213225,533630,N,0.1
213225,533633,N,25
213225,552162,N,5
213225,567099,N,50
213225,570912,N,0.1
213225,589769,N,0.1
213225,601083,N,10
213225,601084,N,0.1
213225,606311,N,0.1
213225,615548,N,0.5
19172,19172,Y,0
19172,256398,N,2
19172,357003,N,0.2
19172,403745,N,0.2
19172,417671,N,0.1
19172,417672,N,0.2
19172,417675,N,0.2
19172,417676,N,7
19172,417677,N,8
19172,454206,N,0.1
19172,454227,N,3.5
19172,454230,N,39
19172,502672,N,0.5
19172,532926,N,15
19172,545363,N,1.5
19172,554419,N,7
19172,581204,N,11
213237,213237,Y,0
213237,372796,N,0.3
213237,501112,N,18.9
213237,501115,N,18.6
213237,502628,N,1.8
213237,567599,N,0.1
18915,18915,Y,0
18915,547131,N,0.1
18915,577932,N,0.1
19351,19351,Y,0
17099,17099,Y,0
17099,524737,U,1.5
213264,213264,Y,0
213264,483594,N,8.9
213264,483595,N,1.5
213264,485424,N,1.5
213264,489664,N,21.2
213264,511356,N,32
213264,511357,N,23
213264,521248,N,1.5
213264,537082,N,1.3
213264,547346,N,15.1
19015,19015,Y,0
19015,145973,N,20
19015,476907,N,0.5
19015,528969,N,0.2
19015,528971,N,0.2
19015,528972,N,0.2
213267,213267,Y,0
213267,392478,N,4.7
213267,474374,N,4.1
213267,474375,N,18.4
213267,494329,N,7
213267,530776,N,34.3
213267,545670,N,0.1
213267,611349,N,5.6
213267,618504,N,0.1
213271,213271,Y,0
213271,537307,N,3
213304,213304,Y,0
18887,18887,Y,0
213307,213307,Y,0
213315,213315,Y,0
213315,481020,N,10
213315,481023,N,10
213315,481024,N,31
213315,522427,N,20
213315,569024,N,40
213315,569131,N,40
213315,569133,N,60
213315,579908,N,0.1
19020,19020,Y,0
19020,570173,N,0.1
213326,213326,Y,0
213326,503624,N,0.1
213326,505866,N,0.2
213326,560315,N,0.7
213326,583915,N,0.3
213326,583916,N,0.3
213326,583921,N,0.5
213326,583922,N,0.2
213326,583924,N,20.4
213326,583925,N,19.9
213326,583926,N,0.4
19280,19280,Y,0
19280,72955,N,6
19280,466520,N,14
19280,598330,N,0.1
19280,598331,N,13
453948,453948,Y,0
213329,53564,N,0.5
213329,164299,N,2.5
213329,164300,N,1.3
213329,164301,N,3
213329,164302,N,1.5
213329,164303,N,5
213329,213329,Y,0
213329,558703,N,0.1
213336,213336,Y,0
19052,19052,Y,0
19052,196908,N,13
19052,196909,N,10
19052,326488,N,0.1
19052,326491,N,18
19052,397086,N,25
19052,439403,N,0.1
19052,439405,N,0.1
19052,439406,N,0.2
19052,528618,N,0.1
19052,556227,N,0.1
19052,556228,N,0.1
19052,556229,N,0.1
19052,556231,N,0.2
19052,556232,N,0.2
19052,565930,N,0.1
19052,588539,N,0.1
19052,601533,N,0.1
19052,601534,N,0.1
19052,605532,N,0.1
521448,379873,N,20
521448,379875,N,17
521448,465004,N,7
521448,499426,N,33
521448,521448,Y,0
521448,548101,N,4
521448,560693,N,24
521448,568443,N,16
521448,568445,N,6
521448,568446,N,21
521448,574294,N,7
521448,574298,N,4
521448,574923,N,10
521448,574924,N,7
521448,574926,N,12
521448,588903,N,2.5
521448,605172,N,12
521448,616794,N,13.1
25797,25797,Y,0
25797,305169,N,1
25797,421657,N,1
25797,476420,N,2
25797,488013,N,9.5
25797,511727,N,1
25797,511756,N,10
